"Time","Observation"
0,15
0,15
0.0125,14.9977031836176
0.01875,14.9948323279976
0.0461538461538462,14.968697283929
0.05,14.9632650037992
0.025,14.9908134378523
0.05,14.9632650037992
0.05,14.9632650037992
0.05,14.9632650037992
0.0625,14.9426147520039
0.06875,14.9305731539726
0.0961538461538462,14.8642953512398
0.1,14.8532399431896
0.075,14.9173884412275
0.1,14.8532399431896
0.1,14.8532399431896
0.1,14.8532399431896
0.1125,14.8143374009043
0.11875,14.7931840402026
0.146153846153846,14.6870881074499
0.15,14.6704637208622
0.125,14.770898083574
0.15,14.6704637208622
0.15,14.6704637208622
0.15,14.6704637208622
0.1625,14.6134994327193
0.16875,14.5833379184973
0.196153846153846,14.4379435135495
0.2,14.4158315746616
0.175,14.5520598745895
0.2,14.4158315746616
0.2,14.4158315746616
0.2,14.4158315746616
0.2125,14.3410845517155
0.21875,14.3020626150545
0.246153846153846,14.1180818796334
0.25,14.0905906927107
0.225,14.2619456837108
0.25,14.0905906927107
0.25,14.0905906927107
0.25,14.0905906927107
0.2625,13.998427045842
0.26875,13.950735816168
0.296153846153846,13.7290698878226
0.3,13.6963341046846
0.275,13.9019764900978
0.3,13.6963341046846
0.3,13.6963341046846
0.3,13.6963341046846
0.3125,13.587205251389
0.31875,13.5310783203208
0.346153846153846,13.2728129186558
0.35,13.2349928791518
0.325,13.4739154226784
0.35,13.2349928791518
0.35,13.2349928791518
0.35,13.2349928791518
0.3625,13.1094333324975
0.36875,13.045145609715
0.396153846153846,12.7515457185368
0.4,12.7088266652012
0.375,12.9798591243441
0.4,12.7088266652012
0.4,12.7088266652012
0.4,12.7088266652012
0.4125,12.567451415784
0.41875,12.4953177825209
0.446153846153846,12.1678214539479
0.45,12.1204126246823
0.425,12.4222274825939
0.45,12.1204126246823
0.45,12.1204126246823
0.45,12.1204126246823
0.4625,11.9639141284022
0.46875,11.8842878951577
0.496153846153846,11.5244992060413
0.5,11.4726328092673
0.475,11.8037517769264
0.5,11.4726328092673
0.5,11.4726328092673
