"Time","Observation"
0,0.261799387799149
0,0.261799387799149
0.0125,0.261759300790962
0.01875,0.261709194908045
0.0461538461538462,0.261253052338894
0.05,0.261158241164738
0.025,0.261639052042733
0.05,0.261158241164738
0.05,0.261158241164738
0.05,0.261158241164738
0.0625,0.260797826279544
0.06875,0.260587660746696
0.0961538461538462,0.259430894868022
0.1,0.259237941597393
0.075,0.260357544098364
0.1,0.259237941597393
0.1,0.259237941597393
0.1,0.259237941597393
0.1125,0.258558964147119
0.11875,0.258189768355012
0.146153846153846,0.256338045005503
0.15,0.256047894723424
0.125,0.257800805034887
0.15,0.256047894723424
0.15,0.256047894723424
0.15,0.256047894723424
0.1625,0.255053680339276
0.16875,0.254527262608714
0.196153846153846,0.251989651528397
0.2,0.251603725390803
0.175,0.25398135775894
0.2,0.251603725390803
0.2,0.251603725390803
0.2,0.251603725390803
0.2125,0.250299143734331
0.21875,0.249618082459091
0.246153846153846,0.246407012865753
0.25,0.24592720113867
0.225,0.248917909921347
0.25,0.24592720113867
0.25,0.24592720113867
0.25,0.24592720113867
0.2625,0.244318642050167
0.26875,0.24348627306803
0.296153846153846,0.239617472778913
0.3,0.239046125579936
0.275,0.242635262287051
0.3,0.239046125579936
0.3,0.239046125579936
0.3,0.239046125579936
0.3125,0.237141467781003
0.31875,0.236161868034822
0.346153846153846,0.231654286431781
0.35,0.230994202219203
0.325,0.235164187260982
0.35,0.230994202219203
0.35,0.230994202219203
0.35,0.230994202219203
0.3625,0.228802774722773
0.36875,0.22768074229161
0.396153846153846,0.222556457507054
0.4,0.221810869373013
0.375,0.226541278164833
0.4,0.221810869373013
0.4,0.221810869373013
0.4,0.221810869373013
0.4125,0.219343405789854
0.41875,0.218084436387987
0.446153846153846,0.212368547166195
0.45,0.211541107000993
0.425,0.216808770002989
0.45,0.211541107000993
0.45,0.211541107000993
0.45,0.211541107000993
0.4625,0.208809692966487
0.46875,0.207419953025408
0.496153846153846,0.201140455788893
0.5,0.200235216394041
0.475,0.206014332595497
0.5,0.200235216394041
0.5,0.200235216394041
0.5,0.200235216394041
0.5125,0.197253230372744
0.51875,0.195739526837981
0.546153846153846,0.188927178561026
0.55,0.187948573798622
0.525,0.194210837091311
0.55,0.187948573798622
0.55,0.187948573798622
0.55,0.187948573798622
0.5625,0.184730621556555
0.56875,0.183100368547256
0.596153846153846,0.175788536108271
0.6,0.174741359183945
0.575,0.181456097005431
0.6,0.174741359183945
0.6,0.174741359183945
0.6,0.174741359183945
0.6125,0.17130320224956
0.61875,0.169564384744137
0.646153846153846,0.161788881494704
0.65,0.160678261480501
0.625,0.167812585048337
0.65,0.160678261480501
0.65,0.160678261480501
0.65,0.160678261480501
0.6625,0.157036739944722
0.66875,0.155197874670436
0.696153846153846,0.146996785021532
0.7,0.145828161733719
0.675,0.153347127134682
0.7,0.145828161733719
0.7,0.145828161733719
0.7,0.145828161733719
0.7125,0.142001111767182
0.71875,0.140071205485216
0.746153846153846,0.131484698369787
0.75,0.130263795724635
0.725,0.138130575070002
0.75,0.130263795724635
0.75,0.130263795724635
0.75,0.130263795724635
0.7625,0.126269962216139
0.76875,0.124258467606484
0.796153846153846,0.115328599732032
0.8,0.114061397710079
0.775,0.1222374595186
0.8,0.114061397710079
0.8,0.114061397710079
0.8,0.114061397710079
0.8125,0.109920342454125
0.81875,0.107837111816359
0.846153846153846,0.0986076216712099
0.85,0.0973003270273175
0.825,0.105745624952396
0.85,0.0973003270273175
0.85,0.0973003270273175
0.85,0.0973003270273175
0.8625,0.0930323329104514
0.86875,0.0908875699071837
0.896153846153846,0.0814036635293928
0.9,0.0800626793920646
0.875,0.0887358483687421
0.9,0.0800626793920646
0.9,0.0800626793920646
0.9,0.0800626793920646
0.9125,0.0756886510473089
0.91875,0.073492860726643
0.946153846153846,0.0638009902848446
0.95,0.0624328847937059
0.925,0.0712914436447278
0.95,0.0624328847937059
0.95,0.0624328847937059
0.95,0.0624328847937059
0.9625,0.0579742462096774
0.96875,0.0557381835514917
0.996153846153846,0.0458858198222002
1,0.0444972939572535
0.975,0.053497853465855
1,0.0444972939572535
1,0.0444972939572535
1,0.0444972939572535
1.0125,0.0399758835434783
1.01875,0.0377105007815399
1.04615384615385,0.0277459006373105
1.05,0.026343755397539
1.025,0.0354422308278063
1.05,0.026343755397539
1.05,0.026343755397539
1.05,0.026343755397539
1.0625,0.0217817190199333
1.06875,0.0194981119978627
1.09615384615385,0.00947008204515416
1.1,0.00806118513723207
1.075,0.0172130121611167
1.1,0.00806118513723207
1.1,0.00806118513723207
1.1,0.00806118513723207
1.1125,0.0034808676476625
1.11875,0.00119022147149684
1.14615384615385,-0.00885212100406215
1.15,-0.0102608688037936
1.125,-0.00110051583041889
1.15,-0.0102608688037936
1.15,-0.0102608688037936
1.15,-0.0102608688037936
1.1625,-0.0148370330125833
1.16875,-0.0171234987590335
1.19615384615385,-0.0271309663690847
1.2,-0.0285326650146161
1.175,-0.0194086534959743
1.2,-0.0285326650146161
1.2,-0.0285326650146161
1.2,-0.0285326650146161
1.2125,-0.0330822618926494
1.21875,-0.0353533481013161
1.24615384615385,-0.0452769242745749
1.25,-0.0466647082466504
1.225,-0.0376217275865384
1.25,-0.0466647082466504
1.25,-0.0466647082466504
1.25,-0.0466647082466504
1.2625,-0.0511654538707233
1.26875,-0.053410036762507
1.29615384615385,-0.0632011158279037
1.3,-0.064568187761331
1.275,-0.0556505304744409
1.3,-0.064568187761331
1.3,-0.064568187761331
1.3,-0.064568187761331
1.3125,-0.0689980374816568
1.31875,-0.0712051230906905
1.34615384615385,-0.0808157483479225
1.35,-0.0821554123250643
1.325,-0.0734067570922702
1.35,-0.0821554123250643
1.35,-0.0821554123250643
1.35,-0.0821554123250643
1.3625,-0.0864926687399567
1.36875,-0.0886514467620454
1.39615384615385,-0.0980345453734711
1.4,-0.0993402397208459
1.375,-0.0908034374510461
1.4,-0.0993402397208459
1.4,-0.0993402397208459
1.4,-0.0993402397208459
1.4125,-0.103563658950582
1.41875,-0.105663555692067
1.44615384615385,-0.114773169245441
1.45,-0.116038498672797
1.425,-0.107755362619184
1.45,-0.116038498672797
1.45,-0.116038498672797
1.45,-0.116038498672797
1.4625,-0.120127394412128
1.46875,-0.122158124579834
1.49615384615385,-0.130949634192586
1.5,-0.132168401117028
1.475,-0.124179502075798
1.5,-0.132168401117028
1.5,-0.132168401117028
1.5,-0.132168401117028
1.5125,-0.136102745956696
1.51875,-0.138054363035289
1.54615384615385,-0.146484707897789
1.55,-0.14765094279954
1.525,-0.139995410394149
1.55,-0.14765094279954
1.55,-0.14765094279954
1.55,-0.14765094279954
1.5625,-0.151411466320512
1.56875,-0.15327441129053
1.59615384615385,-0.161302299577912
1.6,-0.162410290239013
1.575,-0.155125621263305
1.6,-0.162410290239013
1.6,-0.162410290239013
1.6,-0.162410290239013
1.6125,-0.165978573398988
1.61875,-0.167743721556912
1.64615384615385,-0.175329832676412
1.65,-0.176374152159166
1.625,-0.169496026918094
1.65,-0.176374152159166
1.65,-0.176374152159166
1.65,-0.176374152159166
1.6625,-0.179732717509035
1.66875,-0.181391423160081
1.69615384615385,-0.188498600343277
1.7,-0.189474133571388
1.675,-0.183036241118898
1.7,-0.189474133571388
1.7,-0.189474133571388
1.7,-0.189474133571388
1.7125,-0.192606530859767
1.71875,-0.194150669664497
1.74615384615385,-0.200744101961147
1.75,-0.201646070773356
1.725,-0.19567994390342
1.75,-0.201646070773356
1.75,-0.201646070773356
1.75,-0.201646070773356
1.7625,-0.204536957519915
1.76875,-0.205958966287245
1.79615384615385,-0.2120063590693
1.8,-0.212830345622823
1.775,-0.207365206421827
1.8,-0.212830345622823
1.8,-0.212830345622823
1.8,-0.212830345622823
1.8125,-0.21546556226574
1.81875,-0.216758475997449
1.84615384615385,-0.222230209138125
1.85,-0.22297217754724
1.825,-0.218034794264222
1.85,-0.22297217754724
1.85,-0.22297217754724
1.85,-0.22297217754724
1.8625,-0.225338816796734
1.86875,-0.226496302802018
1.89615384615385,-0.231365575755165
1.9,-0.232021891858979
1.875,-0.227636447794759
1.9,-0.232021891858979
1.9,-0.232021891858979
1.9,-0.232021891858979
1.9125,-0.234108361917205
1.91875,-0.235124750830197
1.94615384615385,-0.239367713899356
1.95,-0.239935163061926
1.925,-0.236123138119308
1.95,-0.239935163061926
1.95,-0.239935163061926
1.95,-0.239935163061926
1.9625,-0.241731244399595
1.96875,-0.242601557947914
1.99615384615385,-0.246197429102122
2,-0.246673231957736
1.975,-0.243453297432959
2,-0.246673231957736
2,-0.246673231957736
2,-0.246673231957736
2.0125,-0.248170127369367
2.01875,-0.248890102757694
2.04615384615385,-0.251821269421859
2.05,-0.252203095488373
2.025,-0.249591022619107
2.05,-0.252203095488373
2.05,-0.252203095488373
2.05,-0.252203095488373
2.0625,-0.253393473180996
2.06875,-0.253959583970244
2.09615384615385,-0.25621168929153
2.1,-0.256497668385063
2.075,-0.2545062511029
2.1,-0.256497668385063
2.1,-0.256497668385063
2.1,-0.256497668385063
2.1125,-0.257375697889345
2.11875,-0.257785171269154
2.14615384615385,-0.259347184436838
2.15,-0.259535915831934
2.125,-0.258174908097712
2.15,-0.259535915831934
2.15,-0.259535915831934
2.15,-0.259535915831934
2.1625,-0.260097296559807
2.16875,-0.260348126929771
2.19615384615385,-0.261212397204149
2.2,-0.261302956494531
2.175,-0.260579024523443
2.2,-0.261302956494531
2.2,-0.261302956494531
2.2,-0.261302956494531
2.2125,-0.261544938803473
2.21875,-0.261635897596568
2.24615384615385,-0.261798191782273
2.25,-0.261790135408583
2.225,-0.261706825019057
2.25,-0.261790135408583
2.25,-0.261790135408583
2.25,-0.261790135408583
2.2625,-0.261711534069369
2.26875,-0.26164217576947
2.29615384615385,-0.261101698949665
2.3,-0.260995066372016
2.275,-0.261552785618298
2.3,-0.260995066372016
2.3,-0.260995066372016
2.3,-0.260995066372016
2.3125,-0.260596266373964
2.31875,-0.260366930697992
2.34615384615385,-0.259126330127864
2.35,-0.258921643632568
2.325,-0.260117660806072
2.35,-0.258921643632568
2.35,-0.258921643632568
2.35,-0.258921643632568
2.3625,-0.258204598297868
2.36875,-0.257816408531845
2.39615384615385,-0.255881760672359
2.4,-0.255580022813767
2.375,-0.257408479822983
2.4,-0.255580022813767
2.4,-0.255580022813767
2.4,-0.255580022813767
2.4125,-0.254548244230105
2.41875,-0.254003101727309
2.44615384615385,-0.251383882482701
2.45,-0.250986571172691
2.425,-0.253438512236114
2.45,-0.250986571172691
2.45,-0.250986571172691
2.45,-0.250986571172691
2.4625,-0.249645112991046
2.46875,-0.24894568785918
2.49615384615385,-0.245654726163984
2.5,-0.24516378743315
2.475,-0.248227202944693
2.5,-0.24516378743315
2.5,-0.24516378743315
2.5,-0.24516378743315
2.5125,-0.243519220115017
2.51875,-0.242668938138023
2.54615384615385,-0.238722353120953
2.55,-0.238140191586952
2.525,-0.241800076938992
2.55,-0.238140191586952
2.55,-0.238140191586952
2.55,-0.238140191586952
2.5625,-0.236200570222222
2.56875,-0.235203596080792
2.59615384615384,-0.230620718113264
2.6,-0.229950185202993
2.575,-0.234188614278929
2.6,-0.229950185202993
2.6,-0.229950185202993
2.6,-0.229950185202993
2.6125,-0.227725010056128
2.61875,-0.226586226929101
2.64615384615384,-0.221389502945078
2.65,-0.220633882928393
2.625,-0.225430095904758
2.65,-0.220633882928393
2.65,-0.220633882928393
2.65,-0.220633882928393
2.6625,-0.218134052906135
2.66875,-0.216859038552691
2.69615384615384,-0.211073922103615
2.7,-0.210236916006974
2.675,-0.21556742103504
2.7,-0.210236916006974
2.7,-0.210236916006974
2.7,-0.210236916006974
2.7125,-0.207474675275506
2.71875,-0.206069674715302
2.74615384615384,-0.199724501298609
2.75,-0.19881020877745
2.725,-0.20464889704629
2.75,-0.19881020877745
2.75,-0.19881020877745
2.75,-0.19881020877745
2.7625,-0.195799086790475
2.76875,-0.194270981715544
2.79615384615384,-0.187396829987415
2.8,-0.186409729246043
2.775,-0.192728002863474
2.8,-0.186409729246043
2.8,-0.186409729246043
2.8,-0.186409729246043
2.8125,-0.183164474477529
